start_index,p,gamma,beta
2,6,3.2671971023698303;5.839439147209131;6.090073651123918;5.552416760357099;2.590133630511276;0.0008534732397233854,2.439897633263358;1.9272445406713217;1.4441491976264944;0.17530190630610754;2.3526512238234534;2.4744958398939887
