start_index,p,gamma,beta
1,9,0.2391911086625469;0.37766264647971387;0.39749634662424427;0.39870161513657515;0.40133620967216344;0.40643123545700777;0.4218561608049373;0.46633811778095646;0.540584584839802,0.2148297650844197;0.18076545792115903;0.1758905158758225;0.17618214018592637;0.17661818431417609;0.1737695747444891;0.16216711264352182;0.1405112655619923;0.07158391762668838
