start_index,p,gamma,beta
3,8,3.249385716299999;0.2939766978406712;0.26545296135257224;5.790962803520857;3.3987441437226993;2.393160328632094;0.11025330092759912;5.090126435549553,0.38751452793758845;2.084212161325395;0.5881120926330926;3.2046712305818366;2.7345750345084094;1.780127602867597;2.790063548106042;1.5808657049852353
