start_index,p,gamma,beta
3,7,6.421057098057903;3.865911360540287;6.085430527006804;5.363011407276851;3.0021792169634787;0.36669238383578223;6.543234782750538,-0.4634356983209328;1.4647252357386769;3.3886932279320647;0.29048346982077683;1.447467160743238;1.177221102588573;1.7281339150034536
