start_index,p,gamma,beta
2,5,3.008170180189028;5.9022153266608335;1.0578426468066675;1.5700854303709348;5.593025811463727,1.0299767347065665;2.8982743620353126;3.139829969279762;1.4711180344204782;1.6759486210233023
