start_index,p,gamma,beta
2,8,3.3770913481601172;6.416990077894855;0.4402118619387599;2.9465581406132153;0.48150205920363304;4.534438954574711;4.253142090499957;3.2393140276332053,1.6295002479763716;2.9830582688796317;-0.08809621431430631;2.2475519112230202;0.09609261040344899;-0.0007104199200900225;2.7799949743778662;0.24447136866530605
