start_index,p,gamma,beta
1,10,3.355050300835996;3.474923965739412;3.485045017878277;3.4897196158297135;3.4957515541395834;3.510941406049532;3.542122819351633;3.5827231195197093;3.592058742854352;3.5920591844265575,0.22026339414218682;0.18696567480011878;0.17875745676661228;0.17818077564663065;0.1772451820822758;0.16933538233956555;0.14313044320279142;0.10679811695538587;0.04309895282976986;0.04309789157220016
