start_index,p,gamma,beta
3,7,5.9256144369249775;4.553154693653806;3.141633360564559;0.7642634178681069;5.709228048363418;-0.0332769642456903;-0.09630117707855895,3.0722667505446637;0.54880531182598;1.025919158953121;0.19084586072918464;1.9910892027769744;2.57388241251615;3.431539907273807
