start_index,p,gamma,beta
2,6,6.003162797120746;6.318683909905473;2.580505742787565;0.022553385130948882;4.218814721629968;3.745682742859198,1.0383634391440855;0.6220722440114939;2.123227861900534;2.412265855631027;1.5518449825842455;-0.13463647084581631
