start,kind,iteration,value,g_norm
1,warm,1,-7.624814082152e-01,3.203168e-01
1,warm,2,-7.767710547545e-01,1.025194e-01
1,warm,3,-7.786313519257e-01,6.104216e-02
1,warm,4,-7.798551058436e-01,6.392267e-02
1,warm,5,-7.804955519507e-01,2.992692e-02
1,warm,6,-7.806836412645e-01,1.714176e-02
1,warm,7,-7.808434600303e-01,1.767236e-02
1,warm,8,-7.809075410951e-01,5.475841e-03
1,warm,9,-7.809198750170e-01,4.470963e-03
1,warm,10,-7.809306217800e-01,1.055955e-03
1,warm,11,-7.809315801294e-01,1.671450e-03
1,warm,12,-7.809324321930e-01,5.331549e-04
1,warm,13,-7.809325737663e-01,1.742853e-04
1,warm,14,-7.809325910313e-01,6.556167e-05
1,warm,15,-7.809325937208e-01,1.710628e-05
1,warm,16,-7.809325936397e-01,8.826160e-06
1,warm,17,-7.809325937766e-01,2.299314e-06
1,warm,18,-7.809325937054e-01,9.349707e-09
2,random,1,-5.000615063569e-01,1.735455e-03
2,random,2,-5.124496142909e-01,9.036693e-02
2,random,3,-5.125797459199e-01,9.604186e-02
2,random,4,-6.196590553212e-01,3.768690e-01
2,random,5,-6.228446158606e-01,5.357263e-01
2,random,6,-6.537311175387e-01,2.469268e-01
2,random,7,-6.789802492166e-01,1.937460e-01
2,random,8,-6.872374529653e-01,1.110442e-01
2,random,9,-6.920696336671e-01,1.066211e-01
2,random,10,-6.983023309707e-01,9.063951e-02
2,random,11,-7.071709693107e-01,1.971438e-01
2,random,12,-7.154626106867e-01,6.579929e-02
2,random,13,-7.171223408415e-01,2.037262e-02
2,random,14,-7.172511814232e-01,9.292719e-03
2,random,15,-7.172698498669e-01,2.320754e-03
2,random,16,-7.172738811248e-01,3.615282e-03
2,random,17,-7.172820782232e-01,4.471007e-03
2,random,18,-7.173006388456e-01,4.253632e-03
2,random,19,-7.173045195804e-01,9.212104e-04
2,random,20,-7.173051140963e-01,1.831234e-04
2,random,21,-7.173051350545e-01,5.688820e-05
2,random,22,-7.173051377252e-01,9.036115e-05
2,random,23,-7.173052067087e-01,2.983788e-04
2,random,24,-7.173052689173e-01,3.356303e-04
2,random,25,-7.173053405356e-01,1.404809e-04
2,random,26,-7.173053428124e-01,1.964101e-05
2,random,27,-7.173053428439e-01,2.095070e-06
2,random,28,-7.173053429522e-01,7.265430e-08
3,random,1,-5.000007292153e-01,3.858641e-05
3,random,2,-5.045536564685e-01,4.009772e-02
3,random,3,-5.045573547432e-01,3.907083e-02
3,random,4,-5.279180808341e-01,1.638754e-01
3,random,5,-5.336457630559e-01,1.958231e-01
3,random,6,-5.757031668177e-01,2.824095e-01
3,random,7,-5.930219048201e-01,3.479912e-01
3,random,8,-6.062579706676e-01,3.939447e-01
3,random,9,-6.163952826234e-01,5.517073e-01
3,random,10,-6.684710972057e-01,2.355540e-01
3,random,11,-6.862655628414e-01,1.654632e-01
3,random,12,-7.089952802581e-01,1.928806e-01
3,random,13,-7.174465872092e-01,2.548999e-01
3,random,14,-7.230083735629e-01,1.549160e-01
3,random,15,-7.260277970148e-01,5.773771e-02
3,random,16,-7.273461800038e-01,6.958414e-02
3,random,17,-7.279934235617e-01,4.074591e-02
3,random,18,-7.282045297287e-01,3.224635e-02
3,random,19,-7.290122802888e-01,7.722282e-02
3,random,20,-7.397391018979e-01,1.484071e-01
3,random,21,-7.433175427553e-01,2.566302e-01
3,random,22,-7.488049032408e-01,1.742429e-01
3,random,23,-7.561866552336e-01,8.142751e-02
3,random,24,-7.599837419955e-01,8.914311e-02
3,random,25,-7.648663026854e-01,8.809104e-02
3,random,26,-7.671673945555e-01,3.273974e-02
3,random,27,-7.675622772795e-01,2.177513e-02
3,random,28,-7.679932209484e-01,2.035050e-02
3,random,29,-7.685029001489e-01,3.908555e-02
3,random,30,-7.696695912003e-01,5.141528e-02
3,random,31,-7.706248367876e-01,3.456634e-02
3,random,32,-7.710233749099e-01,1.725579e-02
3,random,33,-7.711485508190e-01,1.309796e-02
3,random,34,-7.712363142990e-01,7.354006e-03
3,random,35,-7.712670728407e-01,4.951860e-03
3,random,36,-7.712725092578e-01,5.184933e-03
3,random,37,-7.712779409419e-01,3.058233e-03
3,random,38,-7.712808030117e-01,9.105799e-04
3,random,39,-7.712811853169e-01,9.436460e-04
3,random,40,-7.712813517235e-01,2.022216e-04
3,random,41,-7.712814044542e-01,9.132900e-05
3,random,42,-7.712814073517e-01,1.647176e-05
3,random,43,-7.712814073225e-01,2.648623e-06
3,random,44,-7.712814073118e-01,4.540027e-08
