run_id,run_kind,runner_label,timestamp_utc,git_commit,git_branch,git_dirty,k,D,p,clause_sign,restarts,maxiters,seed,value,wall_time_seconds,best_start_wall_time_seconds,evaluations,starts,iterations,converged,retry_count,best_start_kind,g_abstol,gamma,beta
20260331T232833-k5-d7-p1-15-r2-i320-s1234,cluster,slurm-987286-11,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,5,7,1,1,2,320,1234,0.646186354604,0.743850,0.574373,69,3,5,true,0,random,1.0e-06,0.4382548157923248,0.20008475043612287
20260331T232833-k5-d7-p1-15-r2-i320-s1234,cluster,slurm-987286-11,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,5,7,2,1,2,320,1234,0.700817902678,0.032211,0.031626,65,3,8,true,0,warm,1.0e-06,0.34424388420752106;0.5200328538683912,0.2275217814384847;0.14855083375429987
20260331T232833-k5-d7-p1-15-r2-i320-s1234,cluster,slurm-987286-11,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,5,7,3,1,2,320,1234,0.734428791029,0.047815,0.032824,114,3,10,true,0,warm,1.0e-06,0.30066030965594015;0.455315431550462;0.5033652463846509,0.23119076950652714;0.186410787044998;0.12575033452425208
20260331T232833-k5-d7-p1-15-r2-i320-s1234,cluster,slurm-987286-11,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,5,7,4,1,2,640,1234,0.757393337275,0.097028,0.048045,135,3,13,true,0,warm,1.0e-06,0.27508485366050056;0.416283741189956;0.4481190223937888;0.49332113416085077,0.22851683349202737;0.19169072538410006;0.17233217907032367;0.1106939587236407
20260331T232833-k5-d7-p1-15-r2-i320-s1234,cluster,slurm-987286-11,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,5,7,5,1,2,1280,1234,0.774382304123,0.524414,0.171412,419,3,16,true,0,warm,1.0e-06,0.2576805107538953;0.3930686276395132;0.41274214886219407;0.43930507842585714;0.4861140491258072,0.22565489674619665;0.19082808292697373;0.17995297822404127;0.1634555530991473;0.09953148440638067
20260331T232833-k5-d7-p1-15-r2-i320-s1234,cluster,slurm-987286-11,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,5,7,6,1,2,1280,1234,0.787526123475,2.576372,0.495539,453,3,20,true,0,warm,1.0e-06,0.24524531203818842;0.37636421450157326;0.3919917614012975;0.40399316063313745;0.4308625012710797;0.4811331024300849,0.2228757388181862;0.18815533838140605;0.18089007380332636;0.17372875919903633;0.15618012008959353;0.09066143447428258
20260331T232833-k5-d7-p1-15-r2-i320-s1234,cluster,slurm-987286-11,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,5,7,7,1,2,1280,1234,0.798026144159,341.356678,80.679061,11564,3,79,true,0,warm,1.0e-06,0.23573840945759456;0.363507674773723;0.3775068031102688;0.3839848232651685;0.39447840631110037;0.4244228910569029;0.4778262392582581,0.22022243351489312;0.1852510482933766;0.17926488729128165;0.17672171568846518;0.16909578315042625;0.14963811625980988;0.08342097360587841
20260331T232833-k5-d7-p1-15-r2-i320-s1234,cluster,slurm-987286-11,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,5,7,8,1,2,1280,1234,0.806621392933,207.717178,46.777705,2136,3,12,true,0,warm,1.0e-06,0.2272400860274529;0.35394226237739757;0.3678635312870543;0.3725435402817744;0.37804730873927067;0.38923793078241997;0.4253747820429623;0.4870830883622066,0.21703617704200742;0.18335472772367314;0.17879126642295973;0.17710482948698136;0.17607323391554994;0.1673565592121738;0.14408693572343256;0.07720447500607935
20260331T232833-k5-d7-p1-15-r2-i320-s1234,cluster,slurm-987286-11,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,5,7,9,1,2,1280,1234,0.814970005934,1133.879811,1133.336429,2180,3,34,true,0,warm,1.0e-06,0.22454928838983843;0.3500965720714779;0.3649114374274515;0.37033806005760445;0.3715297024375619;0.38214010806139737;0.4076900303993447;0.45405700657778875;0.4984448290586068,0.2188933189183256;0.18210247879833752;0.1789237704006955;0.1785748851632998;0.1790843707101905;0.17727202763677974;0.16463781294561583;0.12952099150972995;0.05958724299539214
20260331T232833-k5-d7-p1-15-r2-i320-s1234,cluster,slurm-987286-11,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,5,7,10,1,2,1280,1234,0.864085960420,416.157629,413.348886,136,3,2,true,0,warm,1.0e-06,0.22454866448443642;0.3500963222858971;0.36491315313191125;0.37033910456579894;0.3715322475722598;0.3821404611499864;0.4076905993857552;0.4540538976491596;0.49844528162416674;0.4984449580507229,0.21888828166687582;0.18209586740580969;0.1789269186828516;0.17857292623218043;0.1790858748894429;0.17727367173968347;0.16463823271656997;0.12951864778856928;0.05959289241281672;0.059580001946433085
20260403T033822-k5-d7-p11-15-r2-i320-s1234,experiment,unknown,2026-04-03T03:38:22,9df295f6a573683c611b3e2f309dbe6ea8f52bac,main,true,5,7,11,1,0,1280,1234,0.564380356576,5274.023739,5262.758550,310,1,7,true,0,warm,1.0e-05,0.22332149547638774;0.3505910165661923;0.36504161197639545;0.3694654937657717;0.37013829136617143;0.3836764564807027;0.4080849982154403;0.4543885321602596;0.49780061333510434;0.4976417756365363;0.4990370894208261,0.2123515963907999;0.18353468858614175;0.17943269081037075;0.17886574903650843;0.17834881479974984;0.17666677477616394;0.1646612920437462;0.12957056548224183;0.05933397429455501;0.05997158940914893;0.059947500551078864
20260403T033822-k5-d7-p11-15-r2-i320-s1234,experiment,unknown,2026-04-03T03:38:22,9df295f6a573683c611b3e2f309dbe6ea8f52bac,main,true,5,7,12,1,0,1280,1234,0.500000000000,126.584526,75.673894,1,1,0,true,0,warm,1.0e-04,0.22332149547638774;0.3505910165661923;0.36504161197639545;0.3694654937657717;0.37013829136617143;0.3836764564807027;0.4080849982154403;0.4543885321602596;0.49780061333510434;0.4976417756365363;0.4990370894208261;0.4990370894208261,0.2123515963907999;0.18353468858614175;0.17943269081037075;0.17886574903650843;0.17834881479974984;0.17666677477616394;0.1646612920437462;0.12957056548224183;0.05933397429455501;0.05997158940914893;0.059947500551078864;0.059947500551078864
20260403T033822-k5-d7-p11-15-r2-i320-s1234,experiment,unknown,2026-04-03T03:38:22,9df295f6a573683c611b3e2f309dbe6ea8f52bac,main,true,5,7,13,1,0,1280,1234,0.500000000000,574.359060,343.778780,1,1,0,true,0,warm,1.0e-04,0.22332149547638774;0.3505910165661923;0.36504161197639545;0.3694654937657717;0.37013829136617143;0.3836764564807027;0.4080849982154403;0.4543885321602596;0.49780061333510434;0.4976417756365363;0.4990370894208261;0.4990370894208261;0.4990370894208261,0.2123515963907999;0.18353468858614175;0.17943269081037075;0.17886574903650843;0.17834881479974984;0.17666677477616394;0.1646612920437462;0.12957056548224183;0.05933397429455501;0.05997158940914893;0.059947500551078864;0.059947500551078864;0.059947500551078864
20260403T033822-k5-d7-p11-15-r2-i320-s1234,experiment,unknown,2026-04-03T03:38:22,9df295f6a573683c611b3e2f309dbe6ea8f52bac,main,true,5,7,14,1,0,1280,1234,0.500000000000,2716.449466,1616.232917,1,1,0,true,0,warm,1.0e-04,0.22332149547638774;0.3505910165661923;0.36504161197639545;0.3694654937657717;0.37013829136617143;0.3836764564807027;0.4080849982154403;0.4543885321602596;0.49780061333510434;0.4976417756365363;0.4990370894208261;0.4990370894208261;0.4990370894208261;0.4990370894208261,0.2123515963907999;0.18353468858614175;0.17943269081037075;0.17886574903650843;0.17834881479974984;0.17666677477616394;0.1646612920437462;0.12957056548224183;0.05933397429455501;0.05997158940914893;0.059947500551078864;0.059947500551078864;0.059947500551078864;0.059947500551078864
