start_index,p,gamma,beta
1,12,0.22332149547638774;0.3505910165661923;0.36504161197639545;0.3694654937657717;0.37013829136617143;0.3836764564807027;0.4080849982154403;0.4543885321602596;0.49780061333510434;0.4976417756365363;0.4990370894208261;0.4990370894208261,0.2123515963907999;0.18353468858614175;0.17943269081037075;0.17886574903650843;0.17834881479974984;0.17666677477616394;0.1646612920437462;0.12957056548224183;0.05933397429455501;0.05997158940914893;0.059947500551078864;0.059947500551078864
