start,kind,iteration,value,g_norm
1,warm,1,-6.689083248015e-01,3.727838e-01
1,warm,2,-6.931099446821e-01,1.215506e-01
1,warm,3,-6.974407916494e-01,1.267209e-01
1,warm,4,-7.004762327855e-01,5.629396e-02
1,warm,5,-7.007266564686e-01,1.343164e-02
1,warm,6,-7.007896644694e-01,1.327068e-02
1,warm,7,-7.008178822660e-01,2.838773e-04
1,warm,8,-7.008179026633e-01,9.136524e-06
1,warm,9,-7.008179026776e-01,7.052307e-08
2,random,1,-4.914541051661e-01,4.157535e-01
2,random,2,-5.430981753729e-01,3.869702e-01
2,random,3,-6.097210674926e-01,4.021219e-01
2,random,4,-6.370862920657e-01,3.662598e-01
2,random,5,-6.547279656821e-01,2.918833e-01
2,random,6,-6.662957240533e-01,1.009300e-01
2,random,7,-6.688858831168e-01,3.845936e-02
2,random,8,-6.693621789210e-01,1.655838e-02
2,random,9,-6.693813795136e-01,7.278561e-04
2,random,10,-6.693814879701e-01,2.446388e-05
2,random,11,-6.693814881316e-01,2.300839e-06
2,random,12,-6.693814881320e-01,8.021914e-09
3,random,1,-4.981549085681e-01,2.360351e-02
3,random,2,-4.999998971919e-01,3.998616e-06
3,random,3,-4.999999930093e-01,6.563591e-07
