start_index,p,gamma,beta
2,8,3.067694371086697;4.551733324082635;3.8540969131478637;5.855875295591807;0.4642384712633876;2.5638779116794637;0.4593648786530762;4.5681508346776045,2.1253101667166114;1.5693493663498117;1.590589141851927;2.902278748157288;-0.062445754028491174;1.6959910361843495;0.08536611706263839;0.001366894179133148
