start,kind,iteration,value,g_norm
1,random,1,-4.945565297104e-01,6.544485e-01
1,random,2,-5.824240934554e-01,3.962459e-01
1,random,3,-6.346192817433e-01,2.925989e-01
1,random,4,-6.707256246413e-01,1.101891e-01
1,random,5,-6.759280348312e-01,2.697980e-02
1,random,6,-6.760566561563e-01,1.025618e-04
1,random,7,-6.760566600602e-01,3.217774e-06
1,random,8,-6.760566600614e-01,1.190478e-11
2,random,1,-5.804030388356e-01,4.239867e-01
2,random,2,-6.714535026436e-01,1.855393e-01
2,random,3,-6.760196912629e-01,1.893922e-02
2,random,4,-6.760561152143e-01,1.225902e-03
2,random,5,-6.760566600603e-01,3.105031e-06
2,random,6,-6.760566600614e-01,9.545004e-12
3,random,1,-3.445996584408e-01,2.187154e-01
3,random,2,-6.707042200578e-01,1.665660e-01
3,random,3,-6.722922707095e-01,1.570766e-01
3,random,4,-6.731064930047e-01,8.433531e-02
3,random,5,-6.760539010807e-01,4.361979e-03
3,random,6,-6.760566599248e-01,2.055504e-05
3,random,7,-6.760566600614e-01,1.069486e-08
