start_index,p,gamma,beta
3,8,3.4433737971331264;3.8444286161251355;-0.1473568676148293;2.743510883398592;0.22245936063166682;1.025204101174572;3.276655587258134;2.91520638594529,2.855529836922304;1.4365231810130232;0.6281999476436283;3.083892116106115;0.28408358330010597;0.3697519115487845;1.6567416020944548;1.1449767618595006
