start_index,p,gamma,beta
1,11,0.24096582955107926;0.37979466110396887;0.3974950945728711;0.3991884024058802;0.40105918771436383;0.40562161796665225;0.41809717670530444;0.4658053509742718;0.5342189191128699;0.5411419093316996;0.5406654219277071,0.22013034157600242;0.18538202552130936;0.17980862132888695;0.1764318145188431;0.17387533994884619;0.1729865930443121;0.16414384554687958;0.1353243968844811;0.09730470244031218;0.04679706131016982;0.04332627872360365
