start_index,p,gamma,beta
1,12,0.23431544608831;0.3830409751729941;0.42181779530161145;0.39198054744220007;0.4099013408880429;0.3959656567486847;0.4240517619932417;0.43488265337404153;0.5645592562472567;0.5685405707343042;0.5698299288844462;0.5383135084100613,0.1312287558910999;0.13491122645632928;0.14202180147233687;0.19531570603860496;0.15277812909437377;0.17453494766924893;0.1609798360564974;0.1358426487222219;0.10458479210656593;0.04359844308028321;0.04741359524045095;0.0410859854345528
