start_index,p,gamma,beta
1,12,0.18040725620825868;0.3343017745100213;0.35730984378147007;0.38084790399295493;0.3916616154273201;0.3870362854058423;0.4049306657613602;0.4297104046138929;0.46180875979919794;0.5249890441569423;0.5705483810643822;0.5812923658539584,0.3784971209858875;0.30339427012198594;0.2826996510769003;0.32239265129477945;0.2814584309552192;0.2759519537549733;0.2608022906172553;0.24369563797325047;0.2074799327017854;0.16875079873404783;0.10528793242221476;0.041973781467343436
