start_index,p,gamma,beta
1,12,0.18146461093560134;0.31781247298335885;0.33328684435530004;0.33563895542483907;0.3352228591464984;0.3415420919767047;0.36837763341536434;0.3836208777064202;0.4373652910043036;0.47897513042475687;0.45916160766679104;0.45916388878652614,0.31189971177207965;0.27487643500121145;0.19374072486945898;0.20532196808820022;0.218760546934655;0.1972948061262509;0.16605399858404177;0.1532755804170062;0.10748619677951056;0.04560349958631615;0.03578870176174436;0.03578711109673096
