start_index,p,gamma,beta
3,7,5.818942880909505;4.781682286941318;6.283161498408237;4.792277302698051;3.082828974051507;0.11557600367133926;5.6466149153008045,0.1809712807268623;0.35828860271046664;2.7832955121336265;0.398471331546381;0.40699136764594446;0.30155212978054463;1.4252590149442996
