start_index,p,gamma,beta
3,7,6.1349564968447945;4.638660128363601;6.283252881879404;4.546322990291324;2.8884912925663206;0.22016081093241094;5.544808797876259,0.21331069480772602;0.4598645905900511;2.682164614384197;0.9710401972019028;1.222640302498273;0.12306902579266293;1.4614728190332438
