run_id,run_kind,runner_label,timestamp_utc,git_commit,git_branch,git_dirty,k,D,p,clause_sign,restarts,maxiters,seed,value,wall_time_seconds,best_start_wall_time_seconds,evaluations,starts,iterations,converged,retry_count,best_start_kind,g_abstol,gamma,beta
20260331T232833-k3-d6-p1-15-r2-i320-s1234,cluster,slurm-987278-3,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,3,6,1,1,2,320,1234,0.640718868498,0.744254,0.569438,52,3,9,true,0,random,1.0e-06,0.44225821680268584,0.2883436771122114
20260331T232833-k3-d6-p1-15-r2-i320-s1234,cluster,slurm-987278-3,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,3,6,2,1,2,320,1234,0.691798945824,0.032804,0.020298,90,3,8,true,0,warm,1.0e-06,0.3379760824287794;0.5647236152484902,0.35602525206896685;0.2092925881761656
20260331T232833-k3-d6-p1-15-r2-i320-s1234,cluster,slurm-987278-3,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,3,6,3,1,2,320,1234,0.723248754631,0.047949,0.028872,142,3,9,true,0,warm,1.0e-06,0.2897617588353273;0.4871176455449775;0.558715271502021,0.3774763069607525;0.28269043367223506;0.17204986609769293
20260331T232833-k3-d6-p1-15-r2-i320-s1234,cluster,slurm-987278-3,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,3,6,4,1,2,640,1234,0.744482066639,0.107843,0.044541,148,3,11,true,0,warm,1.0e-06,0.25994383170031105;0.44045990512305844;0.4928899323005626;0.5581327880597226,0.38260527285282997;0.3051273714544864;0.25128281000245606;0.147946669198929
20260331T232833-k3-d6-p1-15-r2-i320-s1234,cluster,slurm-987278-3,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,3,6,5,1,2,1280,1234,0.760163659266,0.582675,0.150796,403,3,14,true,0,warm,1.0e-06,0.23947612162718535;0.41160609534010595;0.4482413428492515;0.49429214200287525;0.5582227983371922,0.38539726064808316;0.3127747995500904;0.27543175566785505;0.23138093856285702;0.13044542653250954
20260331T232833-k3-d6-p1-15-r2-i320-s1234,cluster,slurm-987278-3,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,3,6,6,1,2,1280,1234,0.772240853017,1.806262,0.426265,410,3,17,true,0,warm,1.0e-06,0.22435199280888782;0.39007229398668064;0.4218419284244019;0.44866530155830636;0.4938514187778647;0.5587971107776849,0.38609390412377304;0.3154313514721425;0.2854819206948153;0.2587043680641444;0.2155814335399689;0.11710074287297165
20260331T232833-k3-d6-p1-15-r2-i320-s1234,cluster,slurm-987278-3,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,3,6,7,1,2,1280,1234,0.781862673769,11.656602,3.018652,582,3,24,true,0,warm,1.0e-06,0.21253269983070763;0.37354258562922593;0.4028327336342363;0.4230912487938;0.44626667369920237;0.49383930634915174;0.559768931096866,0.3859248956205413;0.31590747290790205;0.2893027891843241;0.2718768800633365;0.24577003271479558;0.20232163867523023;0.10657487326827156
20260331T232833-k3-d6-p1-15-r2-i320-s1234,cluster,slurm-987278-3,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,3,6,8,1,2,1280,1234,0.789729626457,98.306273,16.610337,1126,3,28,true,0,warm,1.0e-06,0.20304287007620392;0.3601865650078163;0.3883722779093325;0.4052407182924916;0.4206215844106958;0.44394611057920025;0.49469874957352006;0.5611166080373666,0.38527202139911054;0.3151914935630119;0.2903491690637127;0.2774741970565377;0.26169848556214265;0.23485972517657702;0.19077358100436873;0.09793860616667352
20260331T232833-k3-d6-p1-15-r2-i320-s1234,cluster,slurm-987278-3,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,3,6,9,1,2,1280,1234,0.796296683237,461.718728,167.313364,1207,3,63,true,0,warm,1.0e-06,0.19521423385427286;0.34909105712766597;0.3768012373155339;0.3919774334897764;0.4029313980395013;0.41777078874573625;0.4424941294912036;0.4963633166110129;0.5628567525187924,0.38437456137881076;0.313925428948246;0.2899927048617979;0.27966050106370455;0.26894058807919075;0.2532656700495688;0.22513820349559382;0.18049839149120955;0.09066724902563288
20260331T232833-k3-d6-p1-15-r2-i320-s1234,cluster,slurm-987278-3,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,3,6,10,1,2,1280,1234,0.801874702300,5234.582130,5231.746480,2562,3,53,true,0,warm,1.0e-06,0.18862809856538812;0.339706786841836;0.36726953191864947;0.3814613857948022;0.3899140516351017;0.3995169560329336;0.4155355164954335;0.4419628439085302;0.49868384941965116;0.5648997481735374,0.38340852124256636;0.31245499902215024;0.288943220750321;0.2799706617057512;0.27227091844979284;0.26206384059056054;0.24579449408424633;0.2163712802148179;0.1713640684569603;0.08450538668035562
20260401T022626-k3-d6-p11-15-r2-i320-s1234,experiment,unknown,2026-04-01T02:26:26,de204b9d86cf233799b0f6d1633b672af81bbd46,main,true,3,6,11,1,0,1280,1234,0.806743825390,4972.672380,4958.746869,322,1,16,true,0,warm,1.0e-05,0.18273963624789644;0.3302037467419467;0.3590738179280436;0.37240324998542323;0.37991472664329573;0.3874737480365784;0.39819996141064057;0.4139907160299143;0.44102632440683226;0.5058672371552317;0.5756412806981779,0.3812365765347383;0.31020039523795934;0.287690050912852;0.27913889629228933;0.27380079912787775;0.2675433897477534;0.2561846828608219;0.23749000475081852;0.20790086648857478;0.1637476645345408;0.07882151771017062
20260401T022626-k3-d6-p11-15-r2-i320-s1234,experiment,unknown,2026-04-01T02:26:26,de204b9d86cf233799b0f6d1633b672af81bbd46,main,true,3,6,12,1,0,1280,1234,0.809823630447,6771.180985,6706.625739,94,1,5,true,0,warm,1.0e-04,0.18184892382710618;0.3312263975051081;0.35999720900075316;0.37512048425912725;0.37914568685201494;0.3864503182256205;0.3966479377873175;0.4137307343634486;0.4443410196084707;0.4981325482083024;0.566178751450083;0.5763260777467263,0.37529704547154175;0.31282541226383753;0.28689415161645715;0.28211550342239833;0.27412094731782255;0.2672159800892054;0.25571444136372506;0.23949502072376347;0.21188417928227918;0.17322169442933855;0.11144612876022156;0.04451858417689632
20260401T022626-k3-d6-p11-15-r2-i320-s1234,experiment,unknown,2026-04-01T02:26:26,de204b9d86cf233799b0f6d1633b672af81bbd46,main,true,3,6,13,1,0,1280,1234,0.814420875297,99602.017869,99322.073946,278,1,6,true,0,warm,1.0e-04,0.18184893760294732;0.33122641066552905;0.35999724340827055;0.375120435918622;0.37914572348037034;0.38645038744769344;0.39664779611996226;0.4137307440596452;0.4443409453469174;0.49813250769241824;0.566178894434698;0.5763261842402103;0.5763260708766352,0.37529711996226983;0.3128252562402221;0.28689413568567784;0.2821155148496598;0.2741209911645738;0.26721597970893035;0.2557144460778052;0.23949506966372605;0.2118842014942719;0.1732216818325152;0.11144610745442966;0.04451868652819341;0.04451848653240293
