start,kind,iteration,value,g_norm
1,warm,1,-6.985578677606e-01,2.684958e-01
1,warm,2,-7.199246654453e-01,8.795078e-02
1,warm,3,-7.219843787615e-01,4.277014e-02
1,warm,4,-7.230655570635e-01,2.669323e-02
1,warm,5,-7.231970924746e-01,7.947101e-03
1,warm,6,-7.232418023013e-01,3.219482e-03
1,warm,7,-7.232485451371e-01,6.531439e-04
1,warm,8,-7.232487479735e-01,1.581221e-04
1,warm,9,-7.232487545999e-01,1.416719e-05
1,warm,10,-7.232487546310e-01,8.903058e-08
2,random,1,-4.963535040289e-01,2.156728e-02
2,random,2,-4.982383032572e-01,7.052093e-02
2,random,3,-6.082525479495e-01,3.402509e-01
2,random,4,-6.316380079321e-01,3.436665e-01
2,random,5,-6.594566849541e-01,2.010902e-01
2,random,6,-6.631569007940e-01,1.755671e-01
2,random,7,-6.684789086456e-01,1.029788e-01
2,random,8,-6.736134064115e-01,8.990517e-02
2,random,9,-6.749150638597e-01,1.213547e-02
2,random,10,-6.750305412143e-01,2.165603e-02
2,random,11,-6.752025466872e-01,1.156482e-02
2,random,12,-6.752279369384e-01,1.214369e-03
2,random,13,-6.752282884558e-01,3.402346e-04
2,random,14,-6.752284690541e-01,6.992828e-04
2,random,15,-6.752350960446e-01,3.151749e-04
2,random,16,-6.752351620972e-01,1.980666e-04
2,random,17,-6.752351728553e-01,2.965408e-06
2,random,18,-6.752351728690e-01,1.459917e-07
3,random,1,-5.008868675013e-01,2.064993e-02
3,random,2,-5.038545493421e-01,4.244117e-02
3,random,3,-5.045604550163e-01,5.463237e-02
3,random,4,-5.073899513813e-01,1.039333e-01
3,random,5,-5.108600877407e-01,1.893225e-01
3,random,6,-5.943443467161e-01,4.886323e-01
3,random,7,-5.945636517962e-01,4.661890e-01
3,random,8,-6.428555769872e-01,4.097279e-01
3,random,9,-6.739502128346e-01,1.962736e-01
3,random,10,-6.865791895392e-01,9.996986e-02
3,random,11,-6.889766425533e-01,6.372941e-02
3,random,12,-6.909054651623e-01,3.122953e-02
3,random,13,-6.913124659384e-01,1.066244e-02
3,random,14,-6.914676567549e-01,1.370523e-02
3,random,15,-6.920338794867e-01,1.356465e-02
3,random,16,-6.920608397635e-01,3.024172e-03
3,random,17,-6.920626100746e-01,1.502866e-04
3,random,18,-6.920626327392e-01,6.948306e-06
3,random,19,-6.920626327663e-01,9.408002e-07
