run_id,run_kind,runner_label,timestamp_utc,git_commit,git_branch,git_dirty,k,D,p,clause_sign,restarts,maxiters,seed,value,wall_time_seconds,best_start_wall_time_seconds,evaluations,starts,iterations,converged,retry_count,best_start_kind,g_abstol,gamma,beta
20260331T232833-k4-d7-p1-15-r2-i320-s1234,cluster,slurm-987283-8,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,4,7,1,1,2,320,1234,0.638570346665,0.676790,0.505367,75,3,5,true,0,random,1.0e-06,0.4243867839055824,0.23436715225838906
20260331T232833-k4-d7-p1-15-r2-i320-s1234,cluster,slurm-987283-8,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,4,7,2,1,2,320,1234,0.690169240157,0.036355,0.020316,88,3,8,true,0,warm,1.0e-06,0.3283491277002401;0.5173389469520115,0.27516935797906783;0.1722563893868374
20260331T232833-k4-d7-p1-15-r2-i320-s1234,cluster,slurm-987283-8,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,4,7,3,1,2,320,1234,0.722030054120,0.086150,0.032367,234,3,10,true,0,warm,1.0e-06,0.2839347103098342;0.4490116686748018;0.5045735214852577,0.2846387457662796;0.22182295384742734;0.1440613729464623
20260331T232833-k4-d7-p1-15-r2-i320-s1234,cluster,slurm-987283-8,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,4,7,4,1,2,640,1234,0.743813356783,0.050750,0.050051,43,3,12,true,0,warm,1.0e-06,0.25740521026002505;0.4082402597901122;0.44683446944957345;0.49772505481456397,0.2843984209380917;0.23267562192504007;0.2015494892251566;0.1255944717476081
20260331T232833-k4-d7-p1-15-r2-i320-s1234,cluster,slurm-987283-8,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,4,7,5,1,2,1280,1234,0.759980131544,0.519912,0.192591,399,3,14,true,0,warm,1.0e-06,0.2392733614206542;0.38359681108136845;0.4093728181134916;0.4419845917766013;0.4929980461307192,0.2831491354202743;0.23438809273092545;0.21467420526104483;0.1887349732303255;0.11202276833526582
20260331T232833-k4-d7-p1-15-r2-i320-s1234,cluster,slurm-987283-8,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,4,7,6,1,2,1280,1234,0.772513069996,0.713967,0.464090,157,3,20,true,0,warm,1.0e-06,0.22616606546762785;0.3656165483130195;0.3872294236298978;0.4044181308204507;0.4366628297918826;0.48997597963723616,0.28128880051287936;0.23312752579966844;0.21835827166887561;0.20478413033943108;0.17845697554997858;0.10141221467569157
20260331T232833-k4-d7-p1-15-r2-i320-s1234,cluster,slurm-987283-8,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,4,7,7,1,2,1280,1234,0.782544205234,16.195071,5.417513,789,3,41,true,0,warm,1.0e-06,0.21606586005467818;0.35182605077245455;0.3716403412318383;0.3831082664143691;0.39773899671304014;0.43271299558817705;0.4881403816721592,0.27921686834679216;0.23104678229184744;0.21821252082009882;0.2108184317213216;0.1973450537657299;0.16953659742318533;0.09288593028993106
20260331T232833-k4-d7-p1-15-r2-i320-s1234,cluster,slurm-987283-8,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,4,7,8,1,2,1280,1234,0.790780754593,1109.657604,185.724995,9238,3,31,true,0,warm,1.0e-06,0.208036203396641;0.34038519132372064;0.3593520166791434;0.36818177485180015;0.3759649015846058;0.3919812469044321;0.43054666938154207;0.48734533413128794,0.27700760024728954;0.2283092491498771;0.21651426636891957;0.21186156022677544;0.20545053718209894;0.19119249137655725;0.1616518435780082;0.0858634540981535
20260331T232833-k4-d7-p1-15-r2-i320-s1234,cluster,slurm-987283-8,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,4,7,9,1,2,1280,1234,0.797711990787,905.601027,180.099298,1452,3,12,true,0,warm,1.0e-06,0.20207793375564223;0.33229155211772904;0.35089684550853606;0.3601955294042219;0.36470758509437484;0.3733223194142815;0.3902771937618609;0.43639490313950713;0.49680057046962944,0.27409472414295977;0.22806212766796508;0.21557203527784136;0.21129893260340765;0.2104446385727988;0.20082836986333938;0.18591918723625736;0.15397370994057424;0.07887012237891335
20260331T232833-k4-d7-p1-15-r2-i320-s1234,cluster,slurm-987283-8,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,4,7,10,1,2,1280,1234,0.804449769314,5006.189787,3415.647775,2318,3,20,true,0,warm,1.0e-06,0.20139441367084504;0.3298468321125816;0.3508555231046866;0.3563842575365996;0.36352009284177755;0.37080211958101117;0.3882734054923965;0.4282084065310044;0.48590524137652547;0.5023000767200357,0.2739484691930479;0.22313862868761208;0.2138435300754884;0.21068135324491716;0.20896965947756313;0.19918341983721627;0.19084796838572557;0.16265211699650878;0.11067027767942408;0.046960177923834216
