start_index,p,gamma,beta
2,9,2.8872346989161732;6.624385046102349;0.16830224678779881;-0.11471148756110676;0.40636493666511697;5.820541096766798;0.09690615475803978;2.6057679106213816;3.8059644062609452,1.052488368132577;0.6554619027306975;0.7132170125664145;2.518446187891139;4.072640015081601;1.3972364866866693;1.4148072984658118;1.4710527524084922;1.6522197511073606
