start_index,p,gamma,beta
2,10,4.49565475697505;0.46982274246418065;0.388722947849828;3.6235724019791213;0.6874153603252057;0.608473358511583;4.62933255150039;2.198793723893934;2.1112044890540633;4.952803276207481,2.637067125783152;2.8716784335321;1.4083154915432727;1.499455609863492;0.7709966951210554;0.7485042539641171;0.4010619153952151;0.8080696577487576;2.213413880082287;1.1399807145160727
