start,kind,iteration,value,g_norm
1,warm,1,-7.519770163234e-01,3.564082e-01
1,warm,2,-7.649523437246e-01,6.869044e-02
1,warm,3,-7.658147606994e-01,6.728346e-02
1,warm,4,-7.663007937849e-01,6.573102e-02
1,warm,5,-7.668586892393e-01,3.632818e-02
1,warm,6,-7.671688820098e-01,2.992957e-02
1,warm,7,-7.673503731086e-01,2.791506e-02
1,warm,8,-7.674576925482e-01,7.179602e-03
1,warm,9,-7.674749204731e-01,9.545997e-03
1,warm,10,-7.674877543568e-01,1.284180e-03
1,warm,11,-7.674881131449e-01,1.032343e-03
1,warm,12,-7.674887218106e-01,3.997963e-04
1,warm,13,-7.674887068048e-01,2.002660e-04
1,warm,14,-7.674887008094e-01,1.288615e-04
1,warm,15,-7.674887432999e-01,6.470084e-05
1,warm,16,-7.674887267196e-01,2.038451e-05
1,warm,17,-7.674886941191e-01,9.341165e-06
1,warm,18,-7.674887567181e-01,2.885237e-06
1,warm,19,-7.674887052052e-01,2.179295e-07
2,random,1,-5.000024562596e-01,6.626088e-05
2,random,2,-5.265487593935e-01,1.843838e-01
2,random,3,-5.306712281669e-01,2.121634e-01
2,random,4,-5.683088841855e-01,4.545604e-01
2,random,5,-6.006584497956e-01,4.388062e-01
2,random,6,-6.220044766948e-01,3.146155e-01
2,random,7,-6.289202410740e-01,1.368215e-01
2,random,8,-6.369822388949e-01,1.211489e-01
2,random,9,-6.396896775729e-01,4.977902e-02
2,random,10,-6.403444795726e-01,3.269870e-02
2,random,11,-6.507485428362e-01,1.705188e-01
2,random,12,-6.510493802650e-01,2.762428e-01
2,random,13,-6.559280678645e-01,1.934814e-01
2,random,14,-6.641394738176e-01,1.905842e-01
2,random,15,-6.726110594343e-01,1.937252e-01
2,random,16,-6.777580065497e-01,1.709620e-01
2,random,17,-6.931545032846e-01,1.098157e-01
2,random,18,-6.945589180088e-01,4.759541e-02
2,random,19,-6.947253696170e-01,1.619310e-02
2,random,20,-6.947486427405e-01,6.332047e-03
2,random,21,-6.947604688266e-01,6.508829e-03
2,random,22,-6.947796113501e-01,4.363014e-03
2,random,23,-6.947817681487e-01,1.661759e-03
2,random,24,-6.947822346204e-01,1.426774e-03
2,random,25,-6.947827239145e-01,7.602319e-04
2,random,26,-6.947827945155e-01,1.187273e-04
2,random,27,-6.947827958490e-01,4.139962e-05
2,random,28,-6.947828033195e-01,5.434001e-04
2,random,29,-6.948030075840e-01,4.416761e-03
2,random,30,-6.948030537681e-01,4.429649e-03
2,random,31,-6.948055550218e-01,2.774449e-03
2,random,32,-6.948062666009e-01,6.816431e-04
2,random,33,-6.948062970638e-01,6.803168e-05
2,random,34,-6.948063015483e-01,1.858640e-05
2,random,35,-6.948063277756e-01,1.087714e-05
2,random,36,-6.948063110305e-01,2.659525e-05
2,random,37,-6.948063088235e-01,4.610600e-05
2,random,38,-6.948063331080e-01,7.117121e-05
2,random,39,-6.948063272296e-01,1.009074e-04
2,random,40,-6.948064016486e-01,3.571128e-04
2,random,41,-6.948125433307e-01,1.293775e-03
2,random,42,-6.954761426252e-01,1.148596e-01
2,random,43,-6.954761453231e-01,1.146287e-01
2,random,44,-6.961755404273e-01,1.064765e-01
2,random,45,-6.986655352181e-01,1.158383e-01
2,random,46,-7.013887519186e-01,1.961103e-01
2,random,47,-7.026625885704e-01,1.378047e-01
2,random,48,-7.050529664727e-01,7.268579e-02
2,random,49,-7.071129556499e-01,1.124952e-01
2,random,50,-7.086776934161e-01,6.815309e-02
2,random,51,-7.125127326059e-01,1.467252e-01
2,random,52,-7.163177114883e-01,7.352447e-02
2,random,53,-7.187481939190e-01,6.641625e-02
2,random,54,-7.195190490975e-01,5.418706e-02
2,random,55,-7.197869946552e-01,3.178134e-02
2,random,56,-7.199826228336e-01,2.545315e-02
2,random,57,-7.201263417231e-01,1.243789e-02
2,random,58,-7.201785131108e-01,1.410546e-02
2,random,59,-7.201966994870e-01,2.911238e-03
2,random,60,-7.201992632135e-01,2.350203e-03
2,random,61,-7.202103049066e-01,1.334458e-03
2,random,62,-7.202106165815e-01,5.221209e-04
2,random,63,-7.202107527801e-01,2.427129e-04
2,random,64,-7.202107687804e-01,3.514726e-05
2,random,65,-7.202107576837e-01,5.105880e-05
2,random,66,-7.202107706584e-01,1.669791e-05
2,random,67,-7.202107738690e-01,7.592083e-06
2,random,68,-7.202107901639e-01,6.089176e-07
3,random,1,-4.999990673002e-01,3.884331e-05
3,random,2,-5.000000645776e-01,2.381060e-06
3,random,3,-5.498609928930e-01,2.124371e-01
3,random,4,-5.530773288723e-01,2.400160e-01
3,random,5,-5.603087627003e-01,2.892176e-01
3,random,6,-6.192340597233e-01,3.934570e-01
3,random,7,-6.348694757921e-01,2.298715e-01
3,random,8,-6.555425207465e-01,3.486708e-01
3,random,9,-6.714134775226e-01,3.595043e-01
3,random,10,-6.884743068839e-01,2.243400e-01
3,random,11,-6.975248815603e-01,1.127848e-01
3,random,12,-7.005034494862e-01,1.044469e-01
3,random,13,-7.032506360990e-01,1.772791e-01
3,random,14,-7.094750732174e-01,1.267316e-01
3,random,15,-7.108039968755e-01,4.068420e-02
3,random,16,-7.111723951276e-01,2.950177e-02
3,random,17,-7.118828520203e-01,8.217453e-02
3,random,18,-7.137926495446e-01,1.020558e-01
3,random,19,-7.150553363277e-01,5.740267e-02
3,random,20,-7.156431195687e-01,5.814828e-02
3,random,21,-7.159937036515e-01,2.575324e-02
