start_index,p,gamma,beta
3,7,6.860147805567984;12.204462624483485;6.432167805822075;12.047774884758736;10.807602994240924;21.881182591320318;23.167946371434514,24.99802470817005;-11.291761576162019;6.903281014535147;-0.23946724157616353;-17.353242226200262;18.794668157636817;-20.569439735186464
