start_index,p,gamma,beta
1,11,3.2048112560655313;6.2314350750567735;0.14853509359476824;0.2835336032307785;0.678822327997495;6.073826941160526;-0.11076738212258791;2.452569022928712;3.2660542287347676;2.6585325018484314;2.5562508800595505,1.6734949632912626;1.9320909180430055;2.8235204930702427;1.1932731428698027;1.4699715919872782;0.7089885235729979;1.106751372087777;3.3305648874997535;1.1843038987792323;1.4024402872611443;-0.1120958426672923
