start_index,p,gamma,beta
3,9,2.8071542825742277;3.377875305185902;0.816602430296069;-0.23366233985108395;1.9608519394269968;0.21138871650669908;3.8076273804158878;3.6013327639708264;3.534329173232558,2.5295844151281677;1.7436843200679144;2.6408928321500262;1.7260437717288433;0.17367528047856914;1.115265944682122;1.0099218685165023;1.5460279036944153;2.0036439435892324
