start,iteration,value,g_norm
2,1,-4.997536081955e-01,9.882811e-03
2,2,-5.000167285270e-01,8.714872e-04
2,3,-5.286626649857e-01,3.349308e-01
2,4,-5.286635966358e-01,3.390303e-01
2,5,-5.362635039267e-01,1.033167e-01
2,6,-5.777912687374e-01,4.105489e-01
2,7,-6.007842875239e-01,4.081525e-01
2,8,-6.852913176371e-01,4.922697e-01
2,9,-7.119307415306e-01,2.523645e-01
2,10,-7.279343637972e-01,2.968099e-01
2,11,-7.339003666171e-01,2.565890e-01
2,12,-7.424852954538e-01,6.957626e-02
2,13,-7.433568388740e-01,6.320879e-02
2,14,-7.465389355088e-01,6.208541e-02
2,15,-7.488358115486e-01,2.981408e-02
2,16,-7.500929254509e-01,2.798226e-02
2,17,-7.511776080354e-01,3.195484e-02
2,18,-7.522654980105e-01,4.987257e-02
2,19,-7.537325258468e-01,6.447340e-02
2,20,-7.557456777236e-01,8.326679e-02
2,21,-7.575785802157e-01,5.789538e-02
2,22,-7.586773982502e-01,2.684751e-02
2,23,-7.589627124925e-01,1.887680e-02
2,24,-7.594305234690e-01,4.319101e-02
2,25,-7.609367685203e-01,5.021385e-02
2,26,-7.623555353153e-01,6.348642e-02
2,27,-7.644307079115e-01,6.502200e-02
2,28,-7.654937588411e-01,4.251340e-02
2,29,-7.668796206310e-01,2.743532e-02
2,30,-7.678935268954e-01,2.623472e-02
2,31,-7.683167852037e-01,1.874326e-02
2,32,-7.683936745914e-01,3.097819e-03
2,33,-7.684113384240e-01,4.827115e-03
2,34,-7.684199812063e-01,4.234295e-03
2,35,-7.684407366319e-01,7.271559e-03
2,36,-7.684881238158e-01,9.653869e-03
2,37,-7.686723848991e-01,1.240708e-02
2,38,-7.690450764193e-01,2.382130e-02
2,39,-7.694017792715e-01,2.557470e-02
2,40,-7.696993470544e-01,2.230188e-02
2,41,-7.698134569257e-01,1.419271e-02
2,42,-7.698639335004e-01,7.224239e-03
2,43,-7.699007511227e-01,6.428325e-03
2,44,-7.699222490047e-01,3.289337e-03
2,45,-7.699271588800e-01,2.372689e-03
2,46,-7.699284182051e-01,7.203696e-04
2,47,-7.699285454838e-01,2.611660e-04
2,48,-7.699285828594e-01,9.758026e-05
2,49,-7.699285847072e-01,1.815004e-05
2,50,-7.699285849768e-01,3.353929e-06
2,51,-7.699285849849e-01,6.044908e-07
