start_index,p,gamma,beta
2,5,2.788592964394773;6.06339801905491;1.445880172397324;0.600830239059344;3.38960134015732,0.8979219491536911;3.633807334061181;3.1918270519549505;2.917750552374243;1.9529627742050277
