start_index,p,gamma,beta
1,11,2.913902436208289;0.42384730354229827;0.46853060938900876;0.4902411736211872;0.501301678835071;0.5099246938085098;0.5207838758995139;0.5389070377212523;0.5807534136306586;0.6466647007449121;0.7452938948193429,1.9532272576086207;0.3131332999008824;0.29106416471663826;0.284049199448916;0.2798705291427288;0.27577447873682936;0.2692183744634846;0.25635919115475103;0.22915513474586718;0.18714113703886215;0.08952459826503815
