start_index,p,gamma,beta
2,8,3.4644267811134193;5.453188168331287;0.42186820289938726;0.6797615579231154;0.18426412908401257;4.2464310497460085;4.435960422760364;3.2201072754021944,2.0028340414118984;3.049024427292936;0.31614808968905866;1.7707020269579978;-0.5107030342600435;-0.028594121799995587;2.6149943195454615;0.37383114466137746
