run_id,run_kind,runner_label,timestamp_utc,git_commit,git_branch,git_dirty,k,D,p,clause_sign,restarts,maxiters,seed,value,wall_time_seconds,best_start_wall_time_seconds,evaluations,starts,iterations,converged,retry_count,best_start_kind,g_abstol,gamma,beta
warmstart,experiment,warmstart,2026-04-07T09:17:42,warmstart,main,false,4,5,13,1,0,1280,1234,0.810109928847,0.0,0.0,0,1,0,true,0,warm,1.0e-06,0.23480849331486103;0.39684204675830725;0.424917224832708;0.43160846193606534;0.4387000379575199;0.43852448198651267;0.4407935444519778;0.47567477039217604;0.5101795434532983;0.5726626993592813;0.6434383042077763;0.6473465200831058;0.6473465200831081,1.860397470137685;0.22283478406059948;0.21097703565763518;0.21093450116242932;0.21528930240496089;0.20738574569734872;0.21107376356102633;0.20106117546659724;0.19216843504448886;0.13351618146143554;0.08804406987313601;0.04674445225070405;0.046744452250702645
