start,iteration,value,g_norm
1,1,-7.730577778367e-01,7.117462e-01
1,2,-8.011851164326e-01,4.683533e-01
1,3,-8.018823551048e-01,4.111633e-01
1,4,-8.059346700455e-01,1.621628e-01
1,5,-8.091534933114e-01,3.085632e-01
1,6,-8.114003503640e-01,9.472656e-02
1,7,-8.119767990593e-01,8.837891e-02
1,8,-8.153273425043e-01,9.930420e-02
1,9,-8.167775249995e-01,3.741455e-02
1,10,-8.168672462819e-01,2.837003e-02
1,11,-8.171252138063e-01,4.446411e-02
1,12,-8.172202651440e-01,4.449463e-02
1,13,-8.178453064092e-01,2.691650e-02
1,14,-8.180680228727e-01,1.339722e-02
1,15,-8.181422030786e-01,1.251221e-02
1,16,-8.182533464048e-01,1.620483e-02
1,17,-8.183226664658e-01,1.434326e-02
1,18,-8.181848825198e-01,1.187529e-02
1,19,-8.182024359343e-01,1.702881e-02
1,20,-8.182543284562e-01,1.235962e-02
1,21,-8.184535922251e-01,1.568604e-02
1,22,-8.184754120170e-01,1.200083e-02
1,23,-8.184754120170e-01,1.200083e-02
