start_index,p,gamma,beta
2,9,3.624691552530343;2.644695268333788;2.274840081767152;0.5110418026624224;5.8765456204669055;2.71346764984914;5.687721141553819;0.07053001318210453;4.532219847900514,3.1840975959587756;1.8653217996738904;3.125976907864576;0.30115678741945523;3.36271159690066;-0.2061875555149583;1.7567517017104963;2.8278949575517833;3.140778138249829
