start_index,p,gamma,beta
3,7,6.038391138703611;5.651106651086374;2.982704257830249;0.35385310163557515;5.691384892432177;0.7280398990118764;0.5535851297316922,2.862287955425829;1.7696954627052321;1.6324796133956236;0.45233117467872413;1.6539218627129724;1.393905911645251;3.0577645681249472
