start,iteration,value,g_norm
3,1,-4.999509835165e-01,1.216202e-03
3,2,-4.999999808220e-01,8.596007e-05
3,3,-5.000023100660e-01,1.035091e-04
3,4,-5.000066202165e-01,1.445651e-04
3,5,-5.000076411314e-01,1.733928e-04
3,6,-5.000150412137e-01,1.055066e-03
3,7,-5.000195316907e-01,1.902527e-03
3,8,-5.109517924289e-01,9.744186e-02
3,9,-5.373944662708e-01,3.166518e-01
3,10,-5.503228655097e-01,2.360920e-01
3,11,-5.834086559976e-01,3.140734e-01
3,12,-6.131718024141e-01,5.544443e-01
3,13,-6.161693535161e-01,4.229293e-01
3,14,-6.325868652035e-01,3.826832e-01
3,15,-6.537402207147e-01,1.061967e-01
3,16,-6.574832952565e-01,6.842958e-02
3,17,-6.583364670906e-01,2.253583e-02
3,18,-6.590546308901e-01,4.499332e-02
3,19,-6.599347947378e-01,4.332273e-02
3,20,-6.603005748243e-01,2.203111e-02
3,21,-6.604874354877e-01,2.617204e-02
3,22,-6.607661790879e-01,2.454924e-02
3,23,-6.609598572873e-01,1.635500e-02
3,24,-6.610603796825e-01,1.369583e-02
3,25,-6.612042628458e-01,1.597235e-02
3,26,-6.612849348567e-01,2.092106e-02
3,27,-6.615722214433e-01,3.858107e-02
3,28,-6.618904864426e-01,4.150443e-02
3,29,-6.621133227536e-01,3.825952e-02
3,30,-6.624409339860e-01,1.142880e-02
3,31,-6.624795226073e-01,1.281391e-02
3,32,-6.625880904334e-01,1.687463e-02
3,33,-6.628054532048e-01,8.680360e-03
3,34,-6.628211933104e-01,1.089458e-02
3,35,-6.628568193793e-01,1.458254e-03
3,36,-6.628608703471e-01,1.714010e-03
3,37,-6.628610633282e-01,1.206130e-03
3,38,-6.628612866048e-01,1.189553e-04
3,39,-6.628612950014e-01,6.437682e-05
3,40,-6.628612968649e-01,9.588538e-06
3,41,-6.628612968750e-01,4.982735e-08
