start_index,p,gamma,beta
2,5,3.0025912990409496;6.671585937547501;0.5538559589407663;2.284713191507569;3.2111407247112114,0.886434326639773;2.848545985244245;3.0305475999397715;1.761521876027309;1.8822547083951546
