start_index,p,gamma,beta
3,6,5.857605849922206;1.662797057482455;5.83019086895139;6.619196234395394;5.369283134780476;1.3960772222781177,1.8044016511765282;1.3111696248319873;2.3196574235029632;2.83099666999105;1.5616820285431214;1.3772346236520416
