start,iteration,value,g_norm
3,0,-5.000004544573e-01,6.754807e-06
3,1,-5.004815022801e-01,3.539553e-03
3,2,-5.004839314559e-01,3.432237e-03
3,3,-5.229481731400e-01,1.577870e-01
3,4,-5.229998986724e-01,1.708341e-01
3,5,-6.028624927092e-01,2.335398e-01
3,6,-6.053132261841e-01,3.223032e-01
3,7,-6.423329843739e-01,1.961372e-01
3,8,-6.554116222375e-01,1.922684e-01
3,9,-6.682579231092e-01,1.497866e-01
3,10,-6.746971575706e-01,1.314991e-01
3,11,-6.795273791648e-01,7.173410e-02
3,12,-6.819219555637e-01,7.483490e-02
3,13,-6.851167639055e-01,6.218195e-02
3,14,-6.893023413467e-01,8.207693e-02
3,15,-6.943627325810e-01,1.124543e-01
3,16,-6.958905843865e-01,8.197623e-02
3,17,-7.052780491480e-01,9.098858e-02
3,18,-7.109078225520e-01,7.540719e-02
3,19,-7.133637817913e-01,4.163063e-02
3,20,-7.143994861665e-01,3.426070e-02
3,21,-7.156267691006e-01,5.857053e-02
3,22,-7.177157496667e-01,7.861807e-02
3,23,-7.206595032813e-01,7.280080e-02
3,24,-7.233655688793e-01,4.865134e-02
3,25,-7.237904476708e-01,3.789023e-02
3,26,-7.244332044339e-01,4.924696e-02
3,27,-7.256473422289e-01,4.425579e-02
3,28,-7.269086417649e-01,2.539385e-02
3,29,-7.276767201355e-01,2.521908e-02
3,30,-7.280686600620e-01,2.066059e-02
3,31,-7.281065848388e-01,1.542137e-02
3,32,-7.284044011624e-01,1.399721e-02
3,33,-7.284065720115e-01,1.072688e-02
3,34,-7.286743490232e-01,1.287285e-02
3,35,-7.287741675475e-01,1.822272e-02
3,36,-7.288986461204e-01,2.303641e-02
3,37,-7.290910163294e-01,1.368451e-02
3,38,-7.293099558852e-01,1.870651e-02
3,39,-7.298129376645e-01,2.403279e-02
3,40,-7.304392705432e-01,4.044984e-02
3,41,-7.310245559722e-01,4.544262e-02
3,42,-7.315941880585e-01,2.920382e-02
3,43,-7.322853304343e-01,4.327546e-02
3,44,-7.328199936315e-01,2.950906e-02
3,45,-7.333402899739e-01,2.919711e-02
3,46,-7.339956304138e-01,1.040660e-02
3,47,-7.339997711268e-01,1.022401e-02
3,48,-7.340002685672e-01,8.754509e-03
3,49,-7.340106448054e-01,7.551547e-03
3,50,-7.340529985327e-01,6.341011e-03
3,51,-7.340447122331e-01,6.071206e-03
3,52,-7.340553017252e-01,6.381929e-03
3,53,-7.340033128023e-01,6.734648e-03
3,54,-7.340377434713e-01,3.679364e-03
3,55,-7.340414294721e-01,5.439776e-03
3,56,-7.340431063988e-01,4.932373e-03
3,57,-7.340645849078e-01,5.237724e-03
3,58,-7.340531319551e-01,3.311319e-03
3,59,-7.340587147933e-01,4.105442e-03
3,60,-7.340616705313e-01,4.658501e-03
3,61,-7.340643835128e-01,6.039612e-03
3,62,-7.340346061952e-01,5.741013e-03
3,63,-7.340427977005e-01,6.193746e-03
3,64,-7.340738973698e-01,6.312035e-03
3,65,-7.340945071813e-01,5.157647e-03
3,66,-7.341488055817e-01,4.230844e-03
3,67,-7.341488055817e-01,4.230844e-03
