start_index,p,gamma,beta
2,5,3.234447767569993;6.508593055768527;0.39801997387308957;0.412328219052929;0.46356701844130155,2.7806092236640056;1.1133504220963935;0.2594464650081578;1.7828290354892402;1.7077884999482111
