start_index,p,gamma,beta
3,10,2.605315482981335;1.0093448493176864;6.137625781661178;5.348148878247173;3.7904061598219694;2.5006959209339796;3.81670533539443;3.0761719496341806;4.209010034307276;1.1805057782923851,2.8219404297718547;0.7869570707883675;2.534810188898274;2.6357931762041362;1.8798041424682184;2.465359845200752;2.498372143351411;2.966783623087662;0.6643831418401129;2.308480941414933
