start_index,p,gamma,beta
3,5,3.3720157224388445;3.506853037377627;0.37591654409405434;0.49550704358448167;5.591021106185882,0.2846539431713655;0.23099852644354454;1.7958911771737536;0.11294078922683512;1.4929658192675088
