start_index,p,gamma,beta
3,8,2.886858906260405;0.2135762330566407;0.7164094820466442;5.502009985681434;2.592471399627032;2.7676672753960383;-0.488339291168547;3.8354800721644065,1.0648517849011838;1.4454767691732742;0.0013444091450825523;3.4489711016099034;1.354018980858777;1.3559573343314488;3.030435674353845;1.6393686195348998
