start,iteration,value,g_norm
2,1,-5.003573081277e-01,6.159920e-02
2,2,-5.263113323088e-01,1.598072e-01
2,3,-5.286220916664e-01,2.092941e-01
2,4,-5.407628006621e-01,2.756997e-01
2,5,-5.579861447281e-01,4.977559e-01
2,6,-5.797570246647e-01,5.647229e-01
2,7,-6.341444003359e-01,1.677310e-01
2,8,-6.427989782342e-01,1.263208e-01
2,9,-6.470072006257e-01,1.256560e-01
2,10,-6.483838328518e-01,9.288667e-02
2,11,-6.493482242042e-01,2.751335e-02
2,12,-6.494429369205e-01,9.802777e-03
2,13,-6.494757860174e-01,6.954197e-03
2,14,-6.494890653857e-01,1.161523e-03
2,15,-6.494898950996e-01,2.453199e-04
2,16,-6.494899098847e-01,6.153831e-05
2,17,-6.494900766742e-01,7.236715e-04
2,18,-6.495164555179e-01,8.804425e-03
2,19,-6.495166798478e-01,9.261479e-03
2,20,-6.495508855695e-01,1.883173e-02
2,21,-6.495949006371e-01,2.506968e-03
2,22,-6.495963112786e-01,1.336318e-04
2,23,-6.495963382379e-01,1.604231e-04
2,24,-6.495963396699e-01,1.545219e-05
2,25,-6.495963397142e-01,2.110746e-06
2,26,-6.495963397143e-01,4.524544e-08
