start_index,p,gamma,beta
1,10,3.387579344042598;3.508663618115996;3.5208720790253047;3.5237332400109307;3.5196881235675055;3.5350555723230297;3.570785720323995;3.6306657086458802;3.6255877581364797;3.6235168978449463,2.9426006445876607;0.15315597084494;2.9674157295782684;0.1480761562802289;2.983366460643025;0.14404159717193873;3.0266640428286706;0.0585233717710966;3.133794433840821;3.1396654229659275
