start_index,p,gamma,beta
1,8,3.3675757596979796;3.514325677259587;3.537037286836198;3.5473762921164815;3.5564495220752135;3.574185120528598;3.6157036542851695;3.681229330104206,1.8477250641484215;1.7997463376574059;1.788219264866393;1.783958909513057;1.7783544070314035;1.763942771708942;1.7357980323096442;1.657758355376501
