start_index,p,gamma,beta
2,9,3.493636457687288;2.552697002560257;3.271802016234123;0.6732497581340423;6.147466030990735;3.633195407090803;6.0546013770251;0.1240403337446334;3.8759004588412136,1.5995382693006053;1.1558291110903063;0.3312619847442275;-1.7147149933008623;3.516026790356229;0.46669671239114324;1.650282865001478;2.7957982084488995;3.2536270647054177
