start_index,p,gamma,beta
3,6,5.852376711075949;0.830238867953075;6.0815592279354815;5.807927757473221;5.6262639115181585;0.7960386424850056,1.4924150240618714;1.4273866579451662;1.8451131121917288;2.880133535020589;1.476570039178253;1.6936148090006744
