run_id,run_kind,runner_label,timestamp_utc,git_commit,git_branch,git_dirty,k,D,p,clause_sign,restarts,maxiters,seed,value,wall_time_seconds,best_start_wall_time_seconds,evaluations,starts,iterations,converged,retry_count,best_start_kind,g_abstol,gamma,beta
20260401T010450-k4-d6-p1-11-r2-i320-s1234,experiment,unknown,2026-04-01T01:04:50,3e6815edca4049974246fdcc9493595e63c10a7b,main,true,4,6,1,1,2,320,1234,0.650449645147,0.808031,0.594278,76,3,7,true,0,random,1.0e-06,3.6018124567450025,1.8047796500253757
20260401T010450-k4-d6-p1-11-r2-i320-s1234,experiment,unknown,2026-04-01T01:04:50,3e6815edca4049974246fdcc9493595e63c10a7b,main,true,4,6,2,1,2,320,1234,0.706214179347,0.002992,0.001247,127,3,8,true,0,warm,1.0e-06,3.4979637716391703;3.7067291909991504,1.8470446924645774;1.7431923079739313
20260401T010450-k4-d6-p1-11-r2-i320-s1234,experiment,unknown,2026-04-01T01:04:50,3e6815edca4049974246fdcc9493595e63c10a7b,main,true,4,6,3,1,2,320,1234,0.740484176043,0.011840,0.006832,144,3,10,true,0,warm,1.0e-06,3.4496679104735732;3.6324392891807835;3.696023250955661,1.8562350716733353;1.7946076179521782;1.715364542969331
20260401T010450-k4-d6-p1-11-r2-i320-s1234,experiment,unknown,2026-04-01T01:04:50,3e6815edca4049974246fdcc9493595e63c10a7b,main,true,4,6,4,1,2,640,1234,0.763757896280,0.090256,0.019883,237,3,13,true,0,warm,1.0e-06,3.4208655708829467;3.5876766316298396;3.6324379663830086;3.6901913063289666,1.8556416444000088;1.804902847056668;1.7749182114385942;1.697166305417403
20260401T010450-k4-d6-p1-11-r2-i320-s1234,experiment,unknown,2026-04-01T01:04:50,3e6815edca4049974246fdcc9493595e63c10a7b,main,true,4,6,5,1,2,1280,1234,0.780932593488,0.557091,0.142538,361,3,17,true,0,warm,1.0e-06,3.4013100815972366;3.560906373353287;3.5910876383347414;3.6280726875240292;3.6860062701252185,1.8541578800369332;1.8061627497223873;1.7871720135962725;1.762459374367361;1.683720639622416
20260401T010450-k4-d6-p1-11-r2-i320-s1234,experiment,unknown,2026-04-01T01:04:50,3e6815edca4049974246fdcc9493595e63c10a7b,main,true,4,6,6,1,2,1280,1234,0.794189576684,2.167681,0.758056,433,3,21,true,0,warm,1.0e-06,3.38718843311957;3.541361906616937;3.5670445070533643;3.5867220078317645;3.6226426632059;3.68339626000042,1.8521178948436705;1.8046159550790173;1.7904904978256186;1.7774281778200753;1.7523872971461045;1.6731840939325389
20260401T010450-k4-d6-p1-11-r2-i320-s1234,experiment,unknown,2026-04-01T01:04:50,3e6815edca4049974246fdcc9493595e63c10a7b,main,true,4,6,7,1,2,1280,1234,0.804756440548,10.098555,3.756352,355,3,28,true,0,warm,1.0e-06,3.376279144947239;3.5263644699201175;3.54999530585481;3.5634495780163324;3.5800647286782326;3.6184860692805154;3.6819416894559827,1.8499059080120184;1.802324218472293;1.7899748784599336;1.7832470229334483;1.7701444753295523;1.7436356218337623;1.6647266068681272
20260401T010450-k4-d6-p1-11-r2-i320-s1234,experiment,unknown,2026-04-01T01:04:50,3e6815edca4049974246fdcc9493595e63c10a7b,main,true,4,6,8,1,2,1280,1234,0.813390596970,735.506705,0.168557,7321,4,0,true,1,retry,1.0e-05,3.3675744641991647;3.5143237445905107;3.537036970967321;3.54737695802399;3.5564498174675436;3.5741862626645964;3.61570499747624;3.681230171541904,1.8477240414476155;1.7997460012643085;1.7882196395546723;1.7839589048292495;1.7783548138748924;1.7639432295355246;1.7357982389208375;1.6577581197249678
20260401T010450-k4-d6-p1-11-r2-i320-s1234,experiment,unknown,2026-04-01T01:04:50,3e6815edca4049974246fdcc9493595e63c10a7b,main,true,4,6,9,1,2,1280,1234,0.820602913277,1135.233378,435.002911,1831,3,18,true,0,warm,1.0e-06,3.360406833647375;3.503893469144588;3.526835391232933;3.5362518725370693;3.541343476784419;3.5502107482607075;3.5689263752997604;3.6181694841673218;3.6887511665581374,1.8452691235675547;1.7971493736638129;1.7862030970665275;1.7831640998983713;1.7801387278693095;1.7734848089009336;1.7574403481463488;1.7283287871015145;1.6506400502963123
20260401T010450-k4-d6-p1-11-r2-i320-s1234,experiment,unknown,2026-04-01T01:04:50,3e6815edca4049974246fdcc9493595e63c10a7b,main,true,4,6,10,1,2,1280,1234,0.826935929132,2456.033580,622.046065,948,3,10,true,0,warm,1.0e-06,3.357316352607833;3.5005450222025867;3.5216727574303235;3.530373093810894;3.5357210516952047;3.543546728367715;3.560736303131188;3.588088304962438;3.639905334521612;3.7066171238641705,1.8453944129517836;1.7972144299799597;1.7850080444676206;1.7850264399104572;1.7832634523912196;1.782976621373166;1.7772901686020384;1.757905210536654;1.722280795941465;1.6447495906653713
