start_index,p,gamma,beta
3,10,6.918345806558628;5.559259555676265;3.8750799915448444;2.733839132517133;3.2152062289282304;3.0032251713191043;3.830582972051532;-0.0032359036117698466;5.769828429255943;0.6518329267254719,2.703317912209994;3.1413278539541807;1.9379329130804777;3.1099596243462937;2.263387951715957;2.607179887377985;0.4271364296456291;2.692100506678862;1.8343980496744303;1.6984444864370931
