start_index,p,gamma,beta
3,5,0.26701682856296205;0.43967755132598263;3.640797207753006;-0.10577156773307635;2.465084727092187,1.8565598991103145;0.2600160848983114;1.9955109616556732;-0.324239240744478;3.0326221897129733
