start,iteration,value,g_norm
3,1,-5.004070277597e-01,6.839699e-03
3,2,-5.033203153735e-01,4.303331e-02
3,3,-5.050345691364e-01,2.903006e-02
3,4,-5.097524817789e-01,4.713517e-02
3,5,-5.130452227450e-01,6.710956e-02
3,6,-5.185971296005e-01,9.296850e-02
3,7,-5.269955211834e-01,1.015955e-01
3,8,-5.367178055385e-01,1.407426e-01
3,9,-5.440900825386e-01,8.702959e-02
3,10,-5.465877277376e-01,9.657308e-02
3,11,-5.488453760015e-01,7.847640e-02
3,12,-5.623051269928e-01,5.655139e-01
3,13,-5.643209695634e-01,3.623653e-01
3,14,-6.097384756679e-01,4.291024e-01
3,15,-6.198298243140e-01,3.552078e-01
3,16,-6.301742954983e-01,3.137117e-01
3,17,-6.420900852022e-01,1.336599e-01
3,18,-6.515003784962e-01,1.154954e-01
3,19,-6.534435455583e-01,2.825958e-02
3,20,-6.541232623515e-01,2.087855e-02
3,21,-6.552120130409e-01,2.958262e-02
3,22,-6.574643446745e-01,6.175868e-02
3,23,-6.616575399062e-01,2.124588e-01
3,24,-6.637077493051e-01,2.443443e-01
3,25,-6.700147255378e-01,1.790016e-01
3,26,-6.874551234076e-01,3.381683e-01
3,27,-6.980287880768e-01,3.941387e-01
3,28,-7.147501780278e-01,2.042193e-01
3,29,-7.199586092786e-01,1.241139e-01
3,30,-7.232559260709e-01,7.968188e-02
3,31,-7.247324177371e-01,5.739843e-02
3,32,-7.257045292018e-01,6.847506e-02
3,33,-7.265707815808e-01,5.828030e-02
3,34,-7.284803271058e-01,8.630279e-02
3,35,-7.323125189843e-01,9.520720e-02
3,36,-7.339108498525e-01,1.015181e-01
3,37,-7.360713903520e-01,1.093691e-01
3,38,-7.391246797714e-01,6.999190e-02
3,39,-7.397545298262e-01,2.001108e-02
3,40,-7.400009658626e-01,2.120416e-02
3,41,-7.403467432071e-01,2.904622e-02
3,42,-7.405637227903e-01,2.285676e-02
3,43,-7.409168225793e-01,2.280828e-02
3,44,-7.413819523780e-01,2.385427e-02
3,45,-7.415076195096e-01,1.554235e-02
3,46,-7.415971801387e-01,1.614291e-02
3,47,-7.416601815410e-01,1.121937e-02
3,48,-7.417934082518e-01,2.742489e-02
3,49,-7.419456235764e-01,1.644631e-02
3,50,-7.420525852913e-01,1.413755e-02
3,51,-7.421770687415e-01,1.333765e-02
3,52,-7.422984079573e-01,1.710836e-02
3,53,-7.423784656511e-01,2.198414e-02
3,54,-7.425885115356e-01,3.188737e-02
3,55,-7.427873597441e-01,3.841751e-02
3,56,-7.430291854921e-01,4.332093e-02
3,57,-7.435526886020e-01,5.429501e-02
3,58,-7.436102117775e-01,5.710826e-02
3,59,-7.440516009163e-01,6.083909e-02
3,60,-7.444780198887e-01,6.104968e-02
3,61,-7.453551454431e-01,6.842372e-02
3,62,-7.460153149493e-01,3.728524e-02
3,63,-7.470042994027e-01,3.536033e-02
3,64,-7.471950161864e-01,3.734000e-02
3,65,-7.478938441224e-01,3.178070e-02
3,66,-7.483477381103e-01,3.557703e-02
3,67,-7.488011211042e-01,2.075745e-02
3,68,-7.490125509653e-01,1.632807e-02
3,69,-7.491206430424e-01,3.279416e-02
3,70,-7.494222062558e-01,3.557223e-02
3,71,-7.496158115858e-01,8.049334e-03
3,72,-7.496437890952e-01,7.595529e-03
3,73,-7.496666498658e-01,8.990235e-03
3,74,-7.497026322130e-01,9.675771e-03
3,75,-7.497269483348e-01,1.111564e-02
3,76,-7.497378430301e-01,3.436530e-03
3,77,-7.497489836344e-01,4.661776e-03
3,78,-7.497699798385e-01,3.900083e-03
3,79,-7.497844650241e-01,6.370015e-03
3,80,-7.498167275133e-01,9.380489e-03
3,81,-7.498344564494e-01,2.740773e-03
3,82,-7.498381652864e-01,3.697205e-03
3,83,-7.498451316136e-01,4.396907e-03
3,84,-7.498547544819e-01,2.965811e-03
3,85,-7.498563215730e-01,7.164340e-04
3,86,-7.498565623703e-01,6.760457e-04
3,87,-7.498566449806e-01,1.525372e-04
3,88,-7.498566736158e-01,4.700768e-05
3,89,-7.498566703020e-01,4.456754e-05
3,90,-7.498566732388e-01,3.204321e-05
3,91,-7.498566763995e-01,1.579675e-05
3,92,-7.498566726989e-01,6.648923e-06
3,93,-7.498566735058e-01,3.551061e-06
3,94,-7.498566728641e-01,3.544575e-07
