start_index,p,gamma,beta
2,7,6.011595405459781;5.690580517428294;2.295427176060462;1.5895599839711214;3.8126411233509496;4.625913047162323;0.7709087552287149,2.812639671846001;3.0551897542712925;1.5658131900146175;1.8016077824075507;0.09970814898351944;3.111439697703172;3.0440761915646437
