start_index,p,gamma,beta
1,8,3.3675744641991647;3.5143237445905107;3.537036970967321;3.54737695802399;3.5564498174675436;3.5741862626645964;3.61570499747624;3.681230171541904,1.8477240414476155;1.7997460012643085;1.7882196395546723;1.7839589048292495;1.7783548138748924;1.7639432295355246;1.7357982389208375;1.6577581197249678
