start_index,p,gamma,beta
2,5,2.8075478296724183;5.9716194602512145;0.8555143516822789;1.1112667828657774;3.2850039357858174,1.3030111532133972;2.8774486610709755;1.7178933305187944;1.8311633769622282;1.9871764518059296
