start_index,p,gamma,beta
2,6,5.9410040767735826;6.037300222339866;2.614082377662144;1.7946706844209557;3.7737735762289217;4.514903492214269,2.174987446456706;2.947281014798547;1.5568350199864611;1.8502765030272224;2.9734944721484324;-0.014098042001018996
