start,iteration,value,g_norm
3,1,-4.902551647359e-01,8.346048e-02
3,2,-5.031403308574e-01,4.650516e-02
3,3,-6.404719148709e-01,1.827342e-01
3,4,-6.407808671991e-01,2.082140e-01
3,5,-6.553224277795e-01,2.645849e-02
3,6,-6.554580451562e-01,9.932226e-04
3,7,-6.554587269471e-01,8.360988e-04
3,8,-6.796543294560e-01,2.152432e-01
3,9,-6.799965316528e-01,2.268150e-01
3,10,-7.096772786257e-01,7.680560e-02
3,11,-7.107265972000e-01,4.320221e-02
3,12,-7.113227710444e-01,2.797892e-02
3,13,-7.115564839533e-01,2.624288e-03
3,14,-7.115605263297e-01,3.717440e-04
3,15,-7.115605477277e-01,1.072006e-05
3,16,-7.115605477620e-01,2.884931e-07
