start,iteration,value,g_norm
2,1,-4.931559747434e-01,9.554239e-02
2,2,-4.999829995278e-01,1.839429e-03
2,3,-5.003804814650e-01,7.531407e-03
2,4,-5.003852168141e-01,9.104533e-03
2,5,-5.054149195642e-01,6.817994e-02
2,6,-6.180058233049e-01,2.889129e-01
2,7,-6.183276394210e-01,2.893544e-01
2,8,-6.202262916917e-01,2.484070e-01
2,9,-6.435238665528e-01,1.997460e-01
2,10,-6.560317262399e-01,2.653083e-01
2,11,-6.821306848361e-01,2.892134e-01
2,12,-6.899902636561e-01,2.011799e-01
2,13,-6.970147416305e-01,6.161593e-02
2,14,-6.979772985571e-01,3.312818e-02
2,15,-6.999904231315e-01,8.453292e-02
2,16,-7.028038726066e-01,3.356001e-02
2,17,-7.048028344258e-01,5.641946e-02
2,18,-7.067458058846e-01,5.138670e-02
2,19,-7.142322860131e-01,6.402374e-02
2,20,-7.168806586341e-01,6.432720e-02
2,21,-7.193275645459e-01,7.233888e-02
2,22,-7.200650094431e-01,8.527384e-02
2,23,-7.219098163158e-01,9.437200e-02
2,24,-7.233452418176e-01,5.900429e-02
2,25,-7.243930237393e-01,4.693705e-02
2,26,-7.250560703955e-01,2.530203e-02
2,27,-7.254383716764e-01,3.244707e-02
2,28,-7.268504463170e-01,3.534886e-02
2,29,-7.275486279111e-01,3.053180e-02
2,30,-7.284309799780e-01,3.215304e-02
2,31,-7.286648033280e-01,1.826683e-02
2,32,-7.289168110711e-01,1.638618e-02
2,33,-7.292738893964e-01,1.941480e-02
2,34,-7.297205857354e-01,3.458996e-02
2,35,-7.299615568544e-01,2.080769e-02
2,36,-7.301537040191e-01,1.121185e-02
2,37,-7.302004132256e-01,9.150734e-03
2,38,-7.302453298020e-01,9.324349e-03
2,39,-7.302602571806e-01,2.015298e-03
2,40,-7.302617835560e-01,1.295780e-03
2,41,-7.302668347578e-01,1.900347e-03
2,42,-7.302689996136e-01,1.191961e-03
2,43,-7.302694433424e-01,3.882254e-04
2,44,-7.302696089346e-01,7.147429e-04
2,45,-7.302697629216e-01,1.302014e-04
2,46,-7.302697671427e-01,1.466475e-05
2,47,-7.302697672145e-01,3.475072e-07
