start,kind,iteration,value,g_norm
1,warm,1,-6.046159964781e-01,5.814915e-01
1,warm,2,-6.060569651457e-01,4.957681e-01
1,warm,3,-6.967176334924e-01,3.238938e-01
1,warm,4,-7.112162883856e-01,2.003089e-01
1,warm,5,-7.284223727079e-01,3.053959e-01
1,warm,6,-7.413482528412e-01,7.390200e-02
1,warm,7,-7.447407963583e-01,5.302182e-02
1,warm,8,-7.455723984568e-01,2.759946e-02
1,warm,9,-7.458126653845e-01,1.222359e-02
1,warm,10,-7.458481488296e-01,5.401966e-03
1,warm,11,-7.458747408714e-01,1.745299e-03
1,warm,12,-7.458765883146e-01,4.546756e-04
1,warm,13,-7.458766555477e-01,4.396445e-06
1,warm,14,-7.458766555510e-01,1.025746e-07
2,random,1,-4.672627063549e-01,3.162999e-01
2,random,2,-4.941736709957e-01,1.145893e-01
2,random,3,-4.987524358114e-01,1.433562e-02
2,random,4,-5.000246808628e-01,1.142238e-03
2,random,5,-5.000338410607e-01,2.984822e-03
2,random,6,-5.000861651817e-01,1.748405e-03
2,random,7,-5.001139393169e-01,1.736991e-03
2,random,8,-5.001375132960e-01,2.143174e-03
2,random,9,-5.001655653794e-01,2.592333e-03
2,random,10,-5.002111205799e-01,3.576033e-03
2,random,11,-5.012046509368e-01,3.420418e-02
2,random,12,-5.012918459299e-01,3.825780e-02
2,random,13,-5.025305694460e-01,3.955047e-02
2,random,14,-5.042251486011e-01,1.773473e-01
2,random,15,-6.526005524949e-01,5.534502e-01
2,random,16,-6.546479597400e-01,5.089492e-01
2,random,17,-6.889676083424e-01,6.955017e-02
2,random,18,-6.924373585409e-01,6.839719e-02
2,random,19,-6.948681978419e-01,9.339087e-02
2,random,20,-6.984834342100e-01,6.976684e-02
2,random,21,-7.007009089705e-01,9.262375e-02
2,random,22,-7.034080007274e-01,3.469840e-02
2,random,23,-7.050792021591e-01,4.392268e-02
2,random,24,-7.055022039530e-01,2.465778e-02
2,random,25,-7.058218501987e-01,2.187861e-02
2,random,26,-7.070140823772e-01,5.591517e-02
2,random,27,-7.078480360820e-01,4.383152e-02
2,random,28,-7.091950234409e-01,6.622129e-02
2,random,29,-7.103381781552e-01,5.401196e-02
2,random,30,-7.112690576987e-01,2.826511e-02
2,random,31,-7.115755774883e-01,1.633524e-02
2,random,32,-7.116948758736e-01,6.492804e-03
2,random,33,-7.117097277397e-01,3.909520e-03
2,random,34,-7.117116777327e-01,4.662764e-04
2,random,35,-7.117118005337e-01,3.251182e-04
2,random,36,-7.117118745578e-01,5.852039e-06
2,random,37,-7.117118745836e-01,1.322012e-07
3,random,1,-4.966882007511e-01,2.984408e-02
3,random,2,-5.002719636877e-01,7.755598e-03
3,random,3,-5.594187877195e-01,4.835978e-01
3,random,4,-5.594425789109e-01,4.936930e-01
3,random,5,-6.051355280488e-01,1.581808e-01
3,random,6,-6.160096092477e-01,1.937325e-01
3,random,7,-6.402281575350e-01,1.818778e-01
3,random,8,-6.535957060700e-01,2.469788e-01
3,random,9,-6.727995594180e-01,3.886862e-01
3,random,10,-6.867344049405e-01,6.749641e-02
3,random,11,-6.877595351362e-01,3.791983e-02
3,random,12,-6.880933426541e-01,2.129633e-02
3,random,13,-6.882544183596e-01,2.504178e-02
3,random,14,-6.884338038553e-01,3.224678e-02
3,random,15,-6.889017176519e-01,4.162699e-02
3,random,16,-6.903133493550e-01,4.706364e-02
3,random,17,-6.917013368965e-01,7.318020e-02
3,random,18,-6.932461825964e-01,4.890612e-02
3,random,19,-6.946648811557e-01,5.282197e-02
3,random,20,-6.953477391035e-01,3.605584e-02
3,random,21,-6.963793334753e-01,3.961288e-02
3,random,22,-6.967408705171e-01,4.323428e-02
3,random,23,-6.974395097655e-01,4.697125e-02
3,random,24,-6.987684020467e-01,5.315092e-02
3,random,25,-7.003119566973e-01,9.327425e-02
3,random,26,-7.038068122568e-01,2.161248e-01
3,random,27,-7.074019741216e-01,1.637104e-01
3,random,28,-7.108977602925e-01,1.915968e-01
3,random,29,-7.212650897726e-01,4.432193e-02
3,random,30,-7.221044427102e-01,7.009416e-02
3,random,31,-7.232056571288e-01,2.626468e-02
3,random,32,-7.233533664579e-01,1.342422e-02
3,random,33,-7.233888953994e-01,2.627517e-03
3,random,34,-7.233926828488e-01,1.214562e-03
3,random,35,-7.233935292816e-01,6.150147e-05
3,random,36,-7.233935300583e-01,6.732661e-06
3,random,37,-7.233935300688e-01,1.154135e-07
