start_index,p,gamma,beta
1,12,3.344483539751645;3.512416809234349;3.545954991359767;3.563503042972837;3.5727327743778763;3.57981124923716;3.5938434281757266;3.6161656930186505;3.654528243688848;3.716919224061024;3.7914734122076847;3.798266212051703,2.7595192772104764;0.3113887097002555;2.8532035196816325;0.28032070645684826;2.867784154774944;0.2662821556601851;2.8901976124999442;0.2311220320187694;2.93454949004823;0.16654397328348614;3.0248294398014757;3.1982424425866656
